GEOID,total,less_10,between_10-15,between_15-20,between20-25,between_25-30,between_30-35,between_35-40,between_40-45,between_45-50,between_50-60,between_60-75,between_75-100,between_100-125,between_125-150,between_150-200,over_200,capita,ln_capita
170318110001,288,9,48,0,46,4,0,9,15,0,7,52,65,16,0,0,17,28824,10.26896365242793
170318110002,274,7,0,0,6,7,6,11,0,0,9,47,14,47,10,95,15,37610,10.535025251464383
170318110003,276,21,0,0,16,0,12,0,0,0,8,13,74,27,28,12,65,48063,10.780267929314824
170318110004,406,27,16,19,17,9,28,8,8,34,18,41,69,53,21,30,8,36895,10.515831319492467
170318110005,342,32,0,0,17,9,29,8,12,12,22,39,50,15,14,52,31,36113,10.494408190299962
170318111001,149,0,0,32,43,12,0,0,15,0,13,0,34,0,0,0,0,23581,10.068196582013169
170318111002,634,25,0,122,27,21,21,0,16,11,67,128,57,66,9,42,22,29350,10.287047825256243
170318111003,296,0,11,0,0,0,11,46,17,0,0,37,90,45,11,28,0,28490,10.257308427491955
170318111004,344,43,47,0,16,31,59,10,0,10,44,0,15,44,0,11,14,21026,9.953515046135776
170318111005,1296,112,79,229,113,84,10,79,118,57,92,108,41,174,0,0,0,23178,10.050958831894336
170318112001,340,14,18,42,0,18,9,19,9,10,63,63,38,20,0,17,0,18617,9.831830420771897
170318240062,845,12,15,0,16,5,7,37,15,21,107,71,121,125,61,45,187,49580,10.811342805589181
170318241051,887,62,32,36,0,18,26,0,12,33,39,78,99,170,77,151,54,39969,10.595859432628322
170318241052,1117,85,18,46,41,18,45,0,29,17,18,84,133,216,78,125,164,42803,10.6643634725714
170318241053,437,0,15,0,0,0,19,0,17,29,13,12,88,133,15,62,34,41939,10.643971460585572
170318241061,669,0,0,0,14,75,28,0,0,8,0,54,117,76,81,43,173,54528,10.906469610188987
170318241062,894,42,49,55,47,57,51,24,26,12,89,116,63,149,68,11,35,28831,10.269206476121777
170318241063,1098,0,0,32,57,22,12,64,82,32,16,140,258,135,117,110,21,37265,10.525809827315793
170318241071,234,0,0,17,14,25,11,13,0,0,12,69,21,8,0,26,18,42958,10.667978173164208
170318241072,429,0,0,0,0,0,8,13,0,0,24,115,41,43,111,15,59,41246,10.627309417363993
170318241073,971,52,53,115,50,26,12,24,106,47,27,25,120,112,55,88,59,42966,10.668164384234995
170318241074,960,36,48,12,51,38,40,32,14,42,65,41,93,139,114,67,128,43611,10.683064691094435
170318241081,1082,110,50,96,45,36,19,86,48,33,49,201,150,83,32,44,0,22128,10.00459905390454
170318241082,662,8,14,0,28,20,9,39,13,73,24,31,110,93,107,93,0,26762,10.194738249864933
170318241083,859,14,0,0,9,0,27,45,18,13,73,60,137,72,246,98,47,34968,10.46218863654315
170318241131,439,20,33,0,0,0,0,49,20,0,0,75,130,50,0,29,33,35616,10.480550254075272
170318241132,689,0,0,21,46,16,0,45,0,0,23,27,168,17,47,197,82,45147,10.717679111454828
170318241133,1191,17,0,0,16,30,68,45,30,51,32,127,170,106,208,215,76,39544,10.585169254986795
170318241141,1318,44,0,14,33,63,12,14,81,15,24,74,103,170,142,288,241,60443,11.009456051157498
170318241142,525,0,16,5,18,24,0,6,0,47,30,92,103,77,61,0,46,30566,10.327643559087782
170318241151,594,0,16,8,17,46,0,15,7,12,24,134,96,137,56,15,11,34511,10.449033392780306
170318241152,848,16,23,43,47,47,108,43,34,61,60,73,73,84,58,67,11,27026,10.204554644598032
170318241161,476,0,12,6,16,0,42,28,13,32,25,21,82,79,54,17,49,45113,10.716925732292228
170318241162,256,0,8,0,9,22,8,27,0,9,66,0,19,12,25,26,25,41258,10.627600312352953
170318241163,661,33,9,61,26,37,25,66,22,42,35,64,167,34,29,11,0,21629,9.981790285793302
170318241164,615,27,22,65,42,18,29,52,38,12,67,46,82,93,4,18,0,33784,10.42774259661378
170318241171,592,12,0,14,14,0,16,0,0,0,41,26,94,102,34,126,113,64533,11.074931999853908
170318241172,1127,13,0,0,13,13,0,45,0,14,15,200,149,206,85,191,183,37074,10.520671194289035
170318241173,864,0,15,0,43,12,44,46,32,17,61,87,145,130,51,85,96,38436,10.556749799397158
170318241174,694,15,26,28,0,27,19,0,19,45,36,150,80,105,15,99,30,37308,10.526963059846754
170318241191,694,0,0,18,0,16,26,0,13,0,27,45,95,120,105,118,111,45076,10.71610523307224
170318241192,1386,61,56,23,20,15,43,0,64,39,231,144,159,206,86,138,101,43190,10.673364265954747
170318241201,919,0,42,13,0,14,35,28,0,22,43,74,51,162,73,96,266,53332,10.88429180523535
170318241202,756,13,0,14,14,12,30,14,16,12,52,77,56,170,75,81,120,40304,10.604205998592391
170318241203,821,13,32,14,40,150,50,53,57,0,45,69,79,68,70,32,49,35569,10.479229750968448
170318241204,899,14,14,48,14,26,28,27,56,67,41,102,94,92,95,84,97,40364,10.60569357758442
170318241211,621,17,10,9,17,10,11,33,0,10,34,134,141,74,53,25,43,32642,10.393355081710641
170318241212,589,28,49,0,11,20,16,19,34,55,43,59,104,94,3,54,0,34775,10.456654016791644
170318241221,726,15,16,0,0,11,23,69,22,47,73,97,130,106,12,74,31,36885,10.515560243318403
170318241222,918,0,19,12,58,81,64,43,11,0,56,94,159,92,113,108,8,28895,10.271423848751878
170318241223,574,16,0,15,0,16,14,0,29,0,0,13,76,84,102,116,93,46459,10.746325482201238
170318241231,311,0,0,15,0,28,0,0,0,37,36,0,53,84,12,33,13,32713,10.395527831398702
170318241232,821,8,28,61,37,51,60,10,76,39,76,67,111,54,32,89,22,25734,10.155568353744936
170318241233,770,18,14,32,44,0,12,0,59,24,42,165,112,22,21,182,23,33551,10.420821948214945
170318016081,795,15,0,45,14,49,79,32,0,0,46,40,52,117,56,144,106,60694,11.013600125374445
170318016082,679,38,0,13,74,48,24,11,33,11,22,65,56,133,16,60,75,67114,11.114147945011881
170318016083,269,19,0,12,0,14,0,0,0,0,0,29,0,0,16,53,126,54131,10.899162313664348
170318016084,1022,26,0,29,28,13,49,18,57,13,53,24,66,109,130,90,317,65180,11.084907952391552
170318017011,692,10,16,37,33,0,0,0,8,17,48,16,39,61,68,140,199,63111,11.052650359802138
170318017012,529,0,0,0,0,8,0,42,0,9,17,0,70,62,44,85,192,69029,11.142281985137426
170318017021,451,7,7,0,0,0,0,8,15,0,34,35,27,53,27,70,168,63450,11.058007473142533
170318017022,406,0,14,23,0,21,0,9,11,0,14,7,59,83,27,33,105,56461,10.9413054133049
170318017023,603,7,19,0,23,35,10,0,0,56,35,42,85,39,72,52,128,48820,10.79589534394695
170318017024,225,9,0,8,14,12,19,0,0,0,15,20,0,16,30,17,65,53289,10.883485209867995
170318018001,596,9,26,28,14,17,17,8,14,15,66,19,36,66,63,78,120,66067,11.098424657605864
170318018002,547,19,0,0,0,0,0,13,40,11,7,59,0,29,34,52,283,109380,11.602583336900764
170318018003,540,48,13,0,0,0,0,14,0,30,0,0,21,29,126,81,178,75589,11.233066048935585
170318018004,620,26,0,14,0,14,0,0,28,15,62,117,31,152,58,44,59,48027,10.779518631746203
170318019011,998,9,42,56,21,17,31,27,33,65,94,130,117,98,34,76,148,52905,10.876253131338261
170318019012,410,31,0,8,9,9,18,9,11,37,10,31,85,22,39,35,56,47302,10.764307856884209
170318019013,337,9,0,0,0,18,10,0,29,16,9,12,53,26,35,17,103,65582,11.091056547036388
170318019021,332,0,6,8,0,7,0,0,0,16,20,38,34,24,42,7,130,65810,11.094527081450165
170318019022,463,6,0,0,12,16,6,9,0,0,33,8,33,38,36,42,224,63634,11.060903197680215
170318019023,321,18,14,7,32,0,7,0,12,0,9,30,36,34,10,30,82,62364,11.040743464796442
170318020021,851,9,0,19,10,57,16,0,10,29,33,72,148,142,122,27,157,41198,10.626144990470014
170318020022,713,8,11,9,10,0,10,18,55,0,58,100,126,38,75,107,88,40394,10.606436538068333
170318020031,914,14,14,23,19,29,60,21,56,24,25,97,126,74,84,165,83,39210,10.576687095286378
170318020041,278,28,14,12,0,0,28,24,0,58,0,46,15,0,14,39,0,29934,10.306750237089092
170318020042,291,14,0,47,0,0,68,48,0,66,9,0,21,0,10,0,8,17954,9.795568210316635
170318020043,607,64,15,16,65,35,0,0,15,39,87,48,41,44,13,36,89,29368,10.28766092517667
170318020044,769,80,25,15,0,188,109,0,79,0,48,87,92,0,14,32,0,22218,10.008658050141667
170318021001,244,0,16,0,0,29,0,0,8,0,8,6,30,24,26,18,79,72276,11.188247402831722
170318021002,321,37,35,15,0,0,0,0,0,10,10,45,9,16,23,51,70,51882,10.856727188188485
170318021003,594,0,0,23,14,8,17,0,0,8,17,30,53,39,46,61,278,64500,11.074420502783864
170318022001,421,0,0,18,46,10,9,0,0,0,8,9,11,25,8,38,239,75131,11.226988535536838
170318022002,735,44,18,0,44,17,15,48,25,39,58,19,97,122,33,53,103,65963,11.096849257749625
170318022003,689,17,20,10,16,10,45,15,47,20,44,32,66,27,23,97,200,56757,10.946534275754528
170318023001,2173,145,124,57,68,94,27,14,0,24,103,216,203,124,99,140,735,77779,11.261626750851569
170318024021,602,20,25,0,34,0,73,5,35,5,8,118,87,63,35,54,40,34884,10.459783550346875
170318024022,595,6,39,22,0,29,13,7,18,53,88,60,48,54,69,51,38,43851,10.688552802557403
170318024023,516,47,36,68,38,19,57,7,8,8,31,66,38,42,15,14,22,21647,9.982622155699856
170318024024,353,32,8,22,65,0,52,0,0,12,0,48,32,50,6,26,0,18200,9.809176873064887
170318024031,817,33,14,35,50,13,13,72,52,34,73,82,116,113,56,50,11,46464,10.746433098184468
170318024041,802,81,69,30,50,34,19,52,31,17,135,32,134,73,16,15,14,23461,10.063094747044966
170318024042,926,150,13,58,52,67,31,68,51,19,54,83,93,78,0,109,0,27149,10.209095492271228
170318024043,467,15,0,0,24,14,45,51,12,18,0,106,80,31,23,48,0,20311,9.918917890191485
170318024044,698,44,73,28,71,22,76,11,89,0,102,18,78,30,39,17,0,17316,9.759386208561871
170318112002,572,22,18,34,17,10,22,25,60,18,47,63,88,84,11,45,8,25395,10.142307583235345
170318112003,357,14,8,0,8,25,0,0,48,6,29,58,79,21,18,43,0,24347,10.100163917635166
170318112004,507,31,60,17,55,6,8,17,11,19,54,71,38,75,11,20,14,26727,10.193429569388753
170318112005,199,10,8,0,31,9,19,0,0,7,0,69,7,26,13,0,0,23900,10.081633737919603
170318113011,324,21,9,16,28,19,8,17,30,0,6,25,83,39,7,0,16,24131,10.091252599948522
170318113012,275,12,7,0,11,0,0,7,18,61,0,31,75,19,11,23,0,25375,10.141519716344089
170318113013,439,0,7,28,14,21,14,0,23,30,60,70,65,61,0,29,17,22120,10.004237455636272
170318113014,369,8,4,10,14,11,32,32,23,7,16,33,102,19,20,15,23,22776,10.033462628957874
170318113021,339,0,8,16,22,10,0,11,36,20,44,31,42,52,31,14,2,23512,10.065266208098754
170318113022,831,119,88,69,65,124,62,20,59,48,13,73,73,4,7,7,0,13015,9.473857817428666
170318114011,305,0,11,0,0,0,22,0,29,19,62,30,49,28,8,47,0,26276,10.176411254012363
170318114012,375,0,0,11,0,21,11,0,0,35,11,41,72,78,53,42,0,30123,10.313044278547546
170318114013,334,0,7,0,30,53,13,28,0,11,46,29,30,79,8,0,0,22032,10.000251220968437
170318114014,299,0,10,33,0,31,30,0,30,20,25,18,30,30,10,32,0,30692,10.331757313297556
170318114015,512,92,43,48,39,33,44,10,10,29,0,94,20,10,40,0,0,21411,9.971660087639178
170318114021,449,36,12,19,0,6,10,0,59,55,57,83,6,64,0,20,22,29274,10.284455029043892
170318114022,550,71,13,26,19,8,0,20,38,5,90,54,43,49,70,24,20,29093,10.278252874394655
170318114023,599,12,42,0,30,67,23,9,60,37,78,48,62,46,22,29,34,30483,10.324924430153992
170318115001,580,9,15,0,62,0,26,18,0,12,84,99,86,55,64,50,0,24806,10.118840838375275
170318115002,479,9,58,0,20,9,56,0,27,29,23,32,119,38,48,11,0,22993,10.042945100762001
170318115003,373,0,7,12,0,15,21,8,29,0,37,65,93,44,3,24,15,30077,10.311516039047453
170318115004,584,0,39,37,0,10,17,27,85,0,86,36,182,19,29,11,6,25306,10.138796800749208
170318116001,639,14,0,126,31,76,0,19,65,72,63,75,20,49,29,0,0,21337,9.968197933904884
170318116002,538,35,21,63,69,25,55,0,66,20,50,10,14,26,0,71,13,22027,10.000024252584158
170318116003,552,36,0,15,0,34,22,26,29,16,39,111,165,47,0,0,12,22298,10.012252267327517
170318116004,614,55,33,48,53,44,44,38,38,33,41,45,48,15,58,21,0,25499,10.146394514691288
170318117011,718,34,89,15,17,7,14,32,43,28,22,83,160,74,72,28,0,21365,9.969509348078125
170318117012,452,11,0,102,25,15,18,0,38,27,110,95,0,11,0,0,0,17268,9.756610356675369
170318117021,456,31,46,9,76,30,46,20,49,10,36,65,38,0,0,0,0,16922,9.736369829484445
170318117022,461,37,48,5,12,0,23,31,44,16,59,63,71,45,7,0,0,17805,9.787234595711878
170318117023,651,34,7,0,25,0,58,60,47,17,21,121,113,86,21,37,4,23097,10.047458017946159
170318118001,244,0,7,13,0,0,0,0,7,17,15,24,73,30,11,35,12,30188,10.315199773404759
170318118002,393,13,24,55,7,13,7,8,7,7,29,22,46,85,64,0,6,20164,9.911654115202522
170318118003,384,0,28,40,18,0,37,9,3,13,16,65,48,46,54,7,0,22680,10.029238757841688
170318118004,432,16,15,12,63,16,20,46,0,0,10,39,128,22,45,0,0,16956,9.738377032472528
170318119001,346,20,6,45,0,0,0,11,0,0,14,92,64,8,10,44,32,41279,10.628109175055817
170318119002,282,0,17,0,28,32,23,0,26,0,9,26,0,25,11,0,85,44731,10.70842205253738
170318119003,467,0,0,36,38,28,0,12,0,10,10,0,39,45,32,9,208,73414,11.20386993210969
170318119004,674,15,9,18,10,10,16,20,34,15,40,5,104,25,15,37,301,68025,11.127630563651447
170318120001,265,13,0,0,0,0,12,0,0,0,13,27,14,18,40,0,128,122292,11.714166906616693
170318120002,330,37,12,13,0,0,13,12,0,0,0,31,86,25,31,13,57,56300,10.938449814127782
170318120003,529,0,18,0,26,27,24,0,0,13,27,43,84,15,33,45,174,86688,11.370070744884822
170318120004,290,0,0,0,13,0,38,48,0,0,65,47,28,13,0,26,12,30722,10.33273428930909
170318241234,468,61,0,50,11,35,19,43,9,15,10,69,46,14,43,43,0,26007,10.16612101153675
170318241235,417,0,0,0,12,28,12,0,0,0,0,14,133,118,12,52,36,34487,10.448337720413921
170318243001,340,42,26,41,16,11,9,0,10,7,0,54,34,15,47,28,0,32387,10.385512386696393
170318243002,809,177,123,86,12,41,28,16,58,77,27,85,64,15,0,0,0,13810,9.533148246403337
170318243003,480,133,23,0,109,13,30,0,8,27,18,66,27,19,7,0,0,15765,9.665547571979161
170318244001,876,81,65,76,86,56,52,41,39,39,38,84,129,38,33,7,12,22039,10.000568890186692
170318245031,561,0,0,73,32,0,18,98,16,0,119,54,151,0,0,0,0,34957,10.461874013730402
170318245032,684,29,32,63,0,60,54,14,32,55,90,90,51,83,14,17,0,27270,10.213542475839635
170318245033,422,0,0,15,16,0,14,0,19,19,53,59,85,37,31,54,20,36784,10.512818247002963
170318245034,656,0,0,31,17,0,0,44,0,14,15,17,57,88,57,83,233,63501,11.05881093278828
170318245035,788,120,17,32,16,18,37,33,13,17,107,205,15,31,65,45,17,32264,10.381707336553204
170318245051,1282,61,124,32,25,44,47,35,124,64,70,38,267,171,51,129,0,30922,10.33922318366254
170318245052,555,0,0,25,25,8,15,0,20,0,23,37,67,89,125,85,36,43854,10.688621213708446
170318245053,702,23,0,38,0,15,55,0,15,0,42,35,257,58,122,0,42,31808,10.3674731094563
170318245061,231,0,10,0,12,0,43,0,0,0,13,66,0,36,18,33,0,29565,10.29434650825493
170318245062,365,0,0,11,11,0,0,39,52,14,66,17,28,42,30,14,41,29660,10.297554615691922
170318245063,970,12,0,101,68,22,41,22,9,23,203,49,206,80,20,97,17,34623,10.452273480088515
170318245064,1006,0,24,52,75,29,106,35,12,33,91,116,182,133,83,0,35,39075,10.573238155289678
170318245065,604,0,22,0,24,20,11,14,11,0,22,61,55,70,149,91,54,39110,10.57413346774956
170318245071,882,82,55,106,19,42,70,33,51,19,77,84,118,59,51,6,10,26464,10.183540597823418
170318245072,836,22,10,19,45,10,9,22,0,105,67,68,149,116,121,52,21,30829,10.336211084415119
170318246011,396,0,0,10,9,10,10,11,0,0,21,117,106,31,29,42,0,30700,10.332017933575289
170318246012,426,39,33,20,40,10,10,10,20,10,52,30,38,31,20,11,52,38921,10.569289229700592
170318246013,281,11,10,0,0,18,9,0,36,0,30,49,20,49,39,10,0,29059,10.277083524969898
170318246014,617,0,9,37,19,0,9,29,55,19,18,47,178,114,18,56,9,29148,10.280141578790174
170318246021,531,0,20,26,0,17,10,38,42,32,29,53,91,31,69,38,35,37644,10.535928857978679
170318246022,493,0,33,0,0,16,60,11,0,18,44,46,89,61,15,82,18,31216,10.348686062862892
170318246023,708,17,0,70,30,16,60,40,0,0,104,107,103,73,0,61,27,29220,10.282608685304691
170318246024,273,0,0,35,10,0,0,54,12,0,35,29,56,0,15,13,14,30087,10.311848463756318
170318246025,481,38,54,0,0,34,0,28,0,68,113,68,15,19,11,11,22,26452,10.183087048794553
170318247011,646,19,0,38,0,18,27,57,13,11,64,110,145,108,0,36,0,25286,10.138006161871843
170318247012,357,0,0,0,0,17,8,17,42,0,9,57,40,106,33,28,0,30329,10.319859629482966
170318247013,416,91,20,7,13,0,0,63,10,46,22,88,17,19,13,0,7,17524,9.771326648933789
170318247021,559,72,71,0,15,46,31,62,24,9,24,55,60,59,9,9,13,18920,9.847974842605868
170318247022,580,77,33,12,17,0,31,20,18,85,20,32,161,0,41,24,9,19392,9.87261588886904
170318247023,825,11,31,34,21,11,21,80,55,41,54,140,170,77,60,19,0,26024,10.166774468153188
170318248001,657,87,89,60,28,38,21,17,21,0,76,125,35,0,24,36,0,14437,9.577549634629815
170318248002,435,26,37,25,25,47,55,0,1,46,53,76,0,41,3,0,0,15293,9.635150486348124
170318248003,573,76,74,0,51,13,31,126,1,70,75,22,17,0,17,0,0,9356,9.143773127704069
170318248004,602,47,51,61,19,24,64,4,76,13,58,29,141,0,0,0,15,16682,9.722085572801557
170318249001,480,40,20,99,12,52,25,22,0,20,54,40,71,11,0,14,0,20035,9.905236023070245
170318249002,703,177,45,56,26,32,30,35,21,34,36,85,38,38,46,4,0,15855,9.671240186972447
170318250001,838,76,45,74,83,0,95,8,0,22,26,50,89,92,74,72,32,29445,10.290279395378672
170318025031,433,0,11,14,0,0,16,0,58,10,34,8,151,72,48,0,11,33500,10.419300717813158
170318025032,872,107,56,43,14,38,30,23,10,13,52,115,163,67,13,92,36,31108,10.345220299814834
170318025033,684,37,24,14,12,10,68,19,11,15,10,66,39,123,66,95,75,42749,10.663101082278448
170318025034,250,0,18,0,11,16,20,25,13,0,14,56,59,0,0,18,0,23570,10.067729995930177
170318025041,428,6,18,0,9,0,25,17,28,20,76,65,58,62,30,10,4,24659,10.112897224395695
170318025042,426,8,0,8,23,20,17,8,0,0,69,40,163,70,0,0,0,20448,9.925640357177262
170318025043,658,0,0,17,29,9,27,48,0,0,36,100,52,66,116,50,108,33127,10.408103938824375
170318025044,487,8,23,0,58,26,14,14,8,29,16,11,119,47,46,33,35,28848,10.269795945443098
170318025051,886,56,47,20,16,93,112,84,33,45,140,61,143,22,14,0,0,15475,9.646981097552796
170318025052,166,0,0,34,0,0,0,0,0,0,31,0,40,20,19,0,22,30891,10.33822015832486
170318025053,1337,58,123,57,82,57,110,90,75,12,134,142,146,131,51,32,37,25485,10.145845322774143
170318025061,440,5,12,10,37,41,34,26,33,29,26,18,60,42,14,40,13,25353,10.140652345212592
170318025062,353,20,0,0,11,17,23,5,33,24,35,32,46,49,11,6,41,27189,10.210567758722892
170318026051,676,0,18,0,14,0,29,0,19,38,71,72,120,24,55,132,84,60529,11.010877868015744
170318026052,782,0,31,98,30,58,44,44,71,15,60,88,76,29,49,89,0,38933,10.569597499027667
170318026053,419,15,0,15,0,16,0,0,0,16,0,80,91,40,68,65,13,41638,10.636768490835719
170318026054,437,0,0,0,0,0,0,20,39,0,19,28,121,23,81,48,58,34043,10.43537971041382
170318026055,578,24,16,59,0,0,0,50,0,35,69,26,34,75,68,47,75,47257,10.763356070097183
170318026071,488,5,0,11,17,5,10,17,10,9,27,64,64,78,33,51,87,48469,10.788679697308252
170318026081,1082,67,60,11,108,53,43,53,19,41,255,129,88,57,41,32,25,34043,10.43537971041382
170318026082,1054,57,45,17,57,37,49,93,17,12,131,155,140,60,56,84,44,29893,10.30537961825751
170318026083,374,0,0,15,16,15,0,15,0,12,15,42,72,52,60,13,47,38226,10.551271191344544
170318026084,541,0,48,34,35,54,35,17,20,11,39,62,76,59,14,37,0,43884,10.689305067937381
170318026091,829,56,0,59,25,32,10,14,60,16,63,38,237,72,70,66,11,28016,10.240531054525633
170318026092,311,0,0,0,32,30,31,34,0,42,38,46,58,0,0,0,0,19064,9.855557018778578
170318026093,625,19,17,28,30,0,39,39,24,77,78,67,92,43,25,0,47,33570,10.42138808997408
170318026094,640,74,12,14,0,20,43,48,53,92,75,149,40,12,8,0,0,18763,9.839642124487375
170318026101,654,12,12,25,26,45,16,17,40,4,26,45,135,77,97,26,51,39988,10.59633468808707
170318027011,658,36,0,14,35,102,11,0,54,63,97,196,16,16,18,0,0,16545,9.713839220355712
170318027012,494,0,0,12,0,14,36,0,10,18,12,118,60,68,80,33,33,32445,10.387301627055269
170318027013,353,0,0,19,14,0,17,0,15,0,0,14,97,58,69,50,0,37026,10.519375647549122
170318027014,633,9,0,0,13,0,0,0,19,10,14,65,57,152,65,106,123,45336,10.721856697849455
170318027021,826,88,53,62,56,16,20,38,36,48,45,68,74,66,47,73,36,35307,10.471836523545772
170318027022,723,31,34,0,0,0,25,41,9,0,51,56,175,81,47,71,102,38006,10.545499320981303
170318027023,220,19,8,0,0,0,0,0,9,0,26,39,24,50,39,6,0,29439,10.290075604874604
170318028011,360,0,0,17,18,20,8,0,0,17,33,37,37,7,31,80,55,45728,10.730466080729594
170318028012,492,67,8,8,29,13,0,25,23,16,31,74,35,41,22,43,57,45419,10.72368579868446
170318028013,293,0,0,18,0,0,9,0,6,0,11,58,10,16,9,73,83,48071,10.780434363667258
170318028014,392,0,0,23,8,35,8,0,51,17,9,63,51,22,58,21,26,35638,10.48116776328736
170318028015,247,0,9,0,7,5,0,15,9,0,30,9,55,32,22,25,29,38956,10.57018808308109
170318028021,437,0,0,0,0,20,24,14,89,0,31,74,40,82,17,46,0,33348,10.414753079530504
170318028022,402,48,0,0,13,0,0,8,19,0,49,0,31,93,10,58,73,38276,10.552578346899153
170318028023,594,0,14,42,57,43,0,0,0,0,0,50,92,161,26,54,55,41739,10.639191222509986
170318120005,385,0,18,0,0,0,0,14,0,0,26,35,0,53,17,87,135,61605,11.02849831505877
170318120006,233,12,0,13,0,0,0,0,11,12,11,12,21,12,47,0,82,88349,11.389050159064658
170318121001,328,9,8,30,0,17,5,0,31,16,31,38,58,57,0,10,18,29695,10.29873396044996
170318121002,317,0,14,0,0,11,0,0,0,10,6,48,44,12,68,69,35,42758,10.663311591360353
170318121003,394,39,10,0,0,15,10,26,0,0,41,28,9,26,21,68,101,44697,10.707661664255449
170318121004,310,42,0,10,13,0,0,10,8,6,7,19,26,46,47,32,44,37637,10.5357428880787
170318121005,273,0,26,0,0,6,0,0,0,32,0,20,16,10,7,85,71,51642,10.852090573877529
170318122001,335,0,0,0,5,0,0,0,0,0,9,40,40,0,27,36,178,77896,11.263129882658593
170318122002,288,0,0,0,0,0,0,11,0,0,23,9,9,33,19,8,176,83590,11.333679174693202
170318122003,383,7,9,0,8,11,0,20,7,15,0,15,18,31,14,39,189,64233,11.070272376307287
170318122004,276,8,7,8,0,0,8,5,0,0,16,35,26,32,6,15,110,59079,10.986630810300307
170318123011,345,0,40,0,42,14,0,0,14,11,15,39,48,16,24,29,53,49824,10.816252074633725
170318123012,1178,146,41,49,0,17,73,17,45,110,57,146,93,132,105,27,120,56251,10.937579097686422
170318123013,674,47,0,20,37,0,0,0,67,17,48,125,51,146,16,52,48,46074,10.738004078558598
170318123021,384,16,0,8,0,0,16,0,9,9,17,9,29,68,31,101,71,55885,10.931051286819711
170318123022,366,24,9,0,11,15,0,8,22,0,0,16,18,16,109,39,79,64131,11.068683145347391
170318123023,228,0,0,0,0,7,24,0,9,0,0,7,54,62,8,35,22,48880,10.797123593845477
170318124001,389,11,0,0,11,0,0,8,0,11,0,0,19,28,67,42,192,75588,11.233052819409929
170318124002,405,0,9,5,9,31,11,11,0,0,20,22,49,35,17,35,151,86721,11.3704513479723
170318124003,334,10,0,0,0,9,0,0,0,0,0,0,50,39,15,82,129,70099,11.157663807585696
170318125001,493,11,35,35,41,29,45,40,0,32,21,70,47,38,0,32,17,28324,10.251464780771665
170318125002,284,44,7,10,10,0,0,0,0,16,53,18,25,16,13,36,36,45817,10.73241048027168
170318125003,463,100,126,0,11,9,10,9,10,0,10,25,19,46,42,0,46,47531,10.769137408730304
170318125004,325,33,25,9,0,12,0,43,0,9,6,9,37,44,7,26,65,45496,10.725379688986635
170318126001,333,21,0,61,17,12,11,9,0,0,24,22,97,6,18,19,16,50998,10.839541695251233
170318126002,450,104,9,12,0,9,8,0,7,71,44,66,27,31,5,15,42,32209,10.380001195584374
170318126003,541,50,51,39,15,8,69,4,37,5,52,52,83,28,16,9,23,34523,10.449381047562612
170318126004,369,0,0,23,38,8,0,0,8,9,67,20,53,29,9,18,87,52121,10.861323217547433
170318127001,458,8,8,33,33,7,0,15,40,22,18,115,16,26,31,23,63,49414,10.807989063835306
170318127002,351,7,0,12,9,0,7,8,9,0,37,53,43,42,12,70,42,47336,10.76502638435653
170318127003,797,26,90,67,7,58,26,87,14,0,118,12,140,39,0,13,100,67705,11.122915311416925
170318128011,1154,181,131,59,35,32,64,42,65,47,24,86,100,113,30,62,83,37833,10.540937016623984
170318128012,566,41,34,10,41,5,47,0,37,0,55,29,104,76,6,46,35,51110,10.841735451762325
170318128021,350,13,13,26,15,10,9,29,0,32,29,21,66,9,14,32,32,48685,10.793126253412856
170318128022,409,20,34,0,20,35,14,0,0,0,59,41,27,36,9,23,91,64817,11.079323193612769
170318128023,600,56,80,33,25,43,24,44,9,0,51,8,80,25,29,76,17,35686,10.482513733991373
170318129001,343,0,29,9,0,0,22,7,7,29,11,16,34,7,35,27,110,53110,10.880120513416445
170318129002,414,21,0,40,0,0,0,0,19,0,23,42,98,31,43,48,49,40134,10.599979134346462
170318129003,477,0,17,0,18,0,0,28,7,15,30,32,56,26,76,83,89,47140,10.760877176490123
170318129004,557,31,15,42,23,7,8,0,38,23,47,38,63,75,27,77,43,44484,10.702884852938732
170318130001,204,0,0,0,7,0,0,2,9,0,24,15,64,17,30,12,24,36262,10.498525639985754
170318130002,355,39,0,9,6,0,0,0,17,7,19,39,53,27,29,51,59,53468,10.886838623091364
170318130003,213,11,7,10,8,0,0,0,0,0,9,40,20,42,11,32,23,39678,10.588552156902717
170318130004,337,0,21,18,0,0,12,8,0,28,11,44,83,24,12,16,60,41730,10.638975573585599
170318250002,519,80,29,69,0,20,28,19,10,14,42,95,52,11,12,9,29,30362,10.32094710549266
170318250003,604,8,0,37,0,42,27,19,19,25,47,91,157,64,35,21,12,26028,10.166928160614875
170318252001,224,0,0,4,0,4,14,12,7,10,44,26,64,24,15,0,0,29033,10.276188393050319
170318252002,428,0,12,24,11,4,16,16,29,18,52,55,79,46,30,14,22,26678,10.19159453470099
170318253021,782,75,0,0,18,54,0,87,21,56,51,128,108,41,53,79,11,29678,10.298161309566071
170318253022,680,0,21,18,55,0,100,34,97,80,118,0,50,63,26,0,18,25713,10.154751979566992
170318253023,766,14,0,13,0,12,27,72,25,10,47,87,123,227,12,11,86,43596,10.682720682009203
