GEOID,total,less_10,between_10-15,between_15-20,between20-25,between_25-30,between_30-35,between_35-40,between_40-45,between_45-50,between_50-60,between_60-75,between_75-100,between_100-125,between_125-150,between_150-200,over_200,capita,ln_capita
170311504008,396,16,0,43,51,0,0,46,0,0,31,33,90,48,0,26,12,32155,10.378323238568964
170311505001,557,46,13,27,11,18,52,28,52,0,41,78,69,66,0,40,16,24244,10.095924443071176
170311505002,293,0,33,0,22,10,0,0,0,13,0,73,33,58,16,35,0,29047,10.27667048672357
170311505003,325,0,0,0,63,0,16,22,16,0,0,65,110,19,14,0,0,17414,9.765029759388561
170311505004,326,0,0,51,0,30,0,56,0,39,0,0,29,63,58,0,0,21018,9.953134492425542
170311505005,711,0,0,29,61,43,0,40,56,0,52,144,156,108,15,7,0,23801,10.077482875583607
170311505006,298,0,0,0,13,28,99,39,0,57,0,29,33,0,0,0,0,15324,9.63717550582054
170311505007,533,21,0,65,57,61,0,59,0,0,14,107,66,54,0,29,0,17403,9.764397884134175
170311506001,434,12,42,46,74,31,27,0,0,0,31,33,66,36,27,9,0,25330,10.13974474299572
170311506002,320,29,29,0,10,10,17,25,28,0,8,41,83,29,0,0,11,25814,10.158672259395132
170311506003,364,0,35,0,53,63,0,0,17,22,28,30,50,57,9,0,0,19865,9.8967146682487
170311506004,258,0,0,18,30,20,0,56,0,0,0,5,53,34,22,0,20,27506,10.222159441674654
170311507001,518,10,9,26,20,6,74,40,57,10,54,59,58,59,0,0,36,21490,9.975342989636555
170311507002,332,41,12,9,0,27,67,71,13,0,11,24,30,11,3,13,0,17579,9.774460286799892
170311507003,321,9,9,8,21,11,15,0,0,9,32,116,21,70,0,0,0,22615,10.026368681911944
170311507004,378,9,7,0,62,0,0,28,32,10,23,68,64,17,28,9,21,33896,10.431052292306395
170311508001,294,0,9,17,22,66,0,39,0,27,11,11,58,23,11,0,0,29099,10.278459088307951
170311508002,427,28,28,31,0,38,0,0,10,10,112,35,23,39,22,36,15,23821,10.078322823556219
170311508003,436,33,40,0,51,10,35,26,0,0,56,11,121,28,0,25,0,21774,9.988471876441125
170311508004,400,0,27,7,63,9,10,68,0,47,10,52,50,24,23,0,10,17594,9.77531321381262
170311508005,351,35,0,0,11,10,27,0,0,10,25,118,52,12,26,25,0,23169,10.050570457237374
170311509001,635,0,0,12,57,23,26,13,29,0,56,35,160,51,57,84,32,32327,10.383658073342485
170311510001,229,18,23,0,0,0,0,0,0,0,85,0,18,85,0,0,0,19389,9.872461173931006
170311510002,293,0,0,44,27,30,16,0,30,31,0,35,35,18,0,27,0,17520,9.771098364490383
170311510003,304,59,40,36,0,31,0,28,0,0,15,0,0,0,60,16,19,33464,10.418225513122035
170311510004,394,32,13,0,28,76,14,50,27,27,13,51,63,0,0,0,0,17701,9.781376414141157
170311510005,739,0,36,69,0,14,96,18,44,37,140,59,146,0,0,0,80,26189,10.173094754260378
170311510006,559,47,50,18,44,0,72,67,99,0,27,11,82,27,0,15,0,15637,9.65739517984351
170311510007,173,0,26,19,0,0,0,31,0,0,0,24,47,22,0,0,4,16575,9.715650815054063
170311511001,423,23,20,0,31,24,75,23,0,65,24,32,57,29,20,0,0,17300,9.75846178048587
170311511002,459,55,57,10,31,22,39,35,0,29,58,36,40,17,30,0,0,19284,9.867031015525512
170311511003,288,0,23,6,12,37,5,54,0,5,20,15,82,24,0,5,0,18530,9.827146319279406
170311511004,422,59,44,23,61,11,33,0,0,5,58,21,21,14,0,61,11,21951,9.99656797555214
170311512001,402,37,0,0,0,70,0,33,40,11,88,24,67,11,21,0,0,21136,9.958733026762106
170311512002,391,26,0,21,51,22,0,0,41,0,60,23,46,29,25,21,26,28478,10.25688713834094
170311512003,492,39,40,9,11,6,45,10,27,10,38,39,153,46,10,9,0,24673,10.113464807318579
170311601001,698,21,46,61,0,100,85,31,7,30,80,33,92,37,6,40,29,26519,10.18561673619821
170311601002,368,51,0,46,0,32,0,11,0,0,88,15,24,0,75,14,12,28470,10.256606180272083
170311602001,356,33,25,17,12,20,17,11,0,27,51,52,39,24,0,28,0,24151,10.092081066090932
170311602002,262,0,41,10,0,0,8,13,7,0,59,15,29,35,25,0,20,25042,10.128309694228893
170311602003,259,0,0,0,0,0,15,20,18,12,26,63,32,38,8,0,27,39364,10.580606972018876
170311602004,608,55,22,0,13,34,9,34,22,36,37,75,99,69,32,32,39,43718,10.685515195589948
170311603001,884,17,67,126,37,98,35,111,20,18,119,97,71,45,8,15,0,20550,9.930616219924381
170311603002,552,30,14,21,53,28,61,80,33,18,30,36,95,33,8,0,12,23769,10.076137489633352
170311603003,405,8,32,0,0,0,44,4,33,38,16,93,102,10,0,0,25,31352,10.353033339879467
170311604001,1046,113,95,0,0,57,26,11,120,37,160,186,59,29,83,40,30,22971,10.041987829781233
170311604002,597,0,124,33,29,29,12,0,0,0,28,232,15,43,0,44,8,26750,10.194289752324153
170311604003,411,14,0,10,11,12,59,35,35,13,20,54,51,79,0,0,18,25818,10.158827202066655
170311605001,261,27,35,0,0,12,13,0,18,55,0,26,48,14,13,0,0,18722,9.83745458193169
170311605002,269,13,0,0,0,61,12,18,14,46,31,0,37,23,14,0,0,16897,9.73489137036065
170311605003,349,29,0,27,0,17,32,0,33,12,26,12,26,106,0,29,0,19289,9.86729026422424
170311605004,355,0,0,53,48,0,76,0,0,13,35,77,29,24,0,0,0,13272,9.493411831870281
170311605005,708,35,54,13,17,29,101,40,32,0,34,80,203,0,32,0,38,15926,9.67570827281739
170311605006,459,9,78,62,33,63,10,0,54,0,25,12,47,11,12,43,0,15716,9.662434580678351
170311606001,271,15,0,0,58,0,16,19,0,0,27,31,89,0,0,0,16,29934,10.306750237089092
170311606002,426,0,14,53,0,34,0,17,69,0,0,31,67,76,0,38,27,36830,10.51406800943911
170311606003,479,0,0,15,22,0,0,32,13,102,0,108,126,16,32,0,13,27892,10.2360951883409
170311606004,655,30,99,0,98,42,0,69,45,31,77,46,51,24,34,0,9,22608,10.02605910492431
170311606005,381,30,45,17,0,16,0,0,15,17,47,83,66,18,16,0,11,29004,10.275189030491484
170311606006,538,15,29,21,32,13,0,75,0,14,30,86,103,18,0,56,46,30204,10.315729644923316
170311607001,242,14,26,21,14,12,9,34,0,18,25,10,46,0,0,13,0,16482,9.710024155323328
170311607002,376,0,0,57,38,0,0,0,72,0,86,9,39,15,0,20,40,25256,10.136819030237827
170311607003,404,13,22,0,20,13,14,14,0,20,48,65,85,14,8,53,15,29876,10.304810761476958
170311607004,507,13,14,12,13,54,6,13,0,14,58,12,144,45,21,28,60,37277,10.52613179345847
170311607005,248,0,14,0,14,5,0,15,0,0,12,92,27,42,27,0,0,28791,10.267818117285737
170311607006,357,13,0,0,32,0,0,15,13,0,73,11,90,42,28,40,0,28562,10.259832442012879
170311608001,512,0,10,41,9,12,38,0,122,8,53,136,55,8,9,11,0,19477,9.8769895612299
170311608002,293,35,20,0,9,9,57,0,36,18,18,22,18,10,31,10,0,23816,10.078112902695612
170311608003,324,27,0,59,18,9,25,19,22,30,11,17,72,6,0,9,0,17622,9.776903400426676
170311608004,195,16,0,0,21,0,31,21,19,8,10,40,11,18,0,0,0,23675,10.072174918054278
170311608005,544,20,24,8,40,78,16,29,25,0,19,83,117,39,46,0,0,21569,9.979012377622373
170311609001,582,0,0,12,12,10,49,9,42,27,57,57,123,67,54,55,8,29477,10.291365577217242
170311609002,497,20,24,0,13,29,0,21,39,47,64,67,35,43,15,26,54,46914,10.756071417352569
170311610001,340,39,31,11,0,10,12,0,18,43,71,30,21,11,14,0,29,32887,10.400832721888241
170311610002,404,15,7,0,12,17,0,11,26,0,84,74,35,0,45,33,45,38521,10.558958826115072
170311611001,373,69,0,0,28,0,6,0,12,46,13,33,44,23,48,20,31,49025,10.800085651064547
170311611002,419,0,27,10,35,8,0,9,20,0,39,0,53,25,62,69,62,46883,10.75541041537748
170311612001,355,14,5,13,26,0,0,5,27,16,37,90,65,4,41,12,0,20021,9.904537001671699
170311612002,650,40,17,22,22,0,14,8,11,160,89,88,36,122,21,0,0,28599,10.261127031161688
170311613001,191,32,10,9,0,0,20,0,12,0,35,51,0,22,0,0,0,18606,9.831239388328504
170311613002,394,23,19,21,60,21,45,0,0,20,53,50,0,32,25,25,0,26612,10.189117520861778
170311613003,335,0,10,9,9,54,40,39,21,0,47,26,0,43,26,11,0,15935,9.676273226851437
170311613004,641,43,41,44,37,43,84,34,20,25,58,0,129,7,40,0,36,23538,10.066371415437608
170311701001,1102,37,98,196,74,86,72,24,61,57,26,76,61,148,25,49,12,26195,10.17332383184232
170311702001,426,0,45,0,7,13,4,38,11,32,77,28,54,53,29,0,35,28404,10.254285259301984
170311702002,429,11,23,40,13,15,51,27,33,0,25,58,68,27,10,3,25,23085,10.046938334941089
170311702003,356,0,35,8,32,7,0,10,9,20,67,15,96,32,5,3,17,32943,10.402534074265823
170311703001,252,23,11,0,0,0,8,0,0,0,79,23,70,11,0,27,0,26429,10.182217171089883
170311703002,299,15,0,8,10,10,18,0,26,9,36,39,38,61,9,20,0,29619,10.296171326279559
170311703003,340,26,8,0,0,62,0,27,8,9,49,30,79,24,18,0,0,21245,9.963876852548912
170311703004,457,59,48,20,16,21,8,0,9,35,0,45,14,48,79,23,32,28892,10.271320019170737
170311703005,625,18,31,9,24,0,47,0,72,35,130,8,47,109,45,9,41,29564,10.294312683904778
170311704001,436,10,0,36,22,12,0,0,30,0,31,91,164,18,0,10,12,24495,10.106224294072675
170311704002,284,21,0,21,58,10,0,10,5,8,25,0,105,21,0,0,0,23559,10.067263192042985
170311704003,473,83,11,23,0,0,0,0,11,8,31,90,122,61,12,11,10,26189,10.173094754260378
170311704004,310,0,19,50,0,0,0,10,18,0,62,15,100,15,0,10,11,32022,10.374178445562
170311705001,658,0,15,0,67,8,82,31,36,26,69,86,130,65,28,0,15,24879,10.121779353119313
170311705002,248,0,0,22,36,0,0,0,34,0,0,64,0,18,62,0,12,23712,10.073736528095813
170311705003,171,0,0,8,0,0,0,0,8,8,20,0,64,23,0,18,22,47783,10.774425206686043
170311705004,342,0,30,17,0,0,0,0,9,0,0,98,63,69,41,15,0,40806,10.616584408403694
170311705005,368,15,15,40,0,27,0,17,47,0,28,13,57,16,46,0,47,45589,10.727421738332131
170311705006,336,0,0,0,37,16,53,0,0,14,11,31,149,0,25,0,0,32746,10.396536096199437
170311706001,391,25,9,23,22,44,11,0,11,0,13,24,43,103,7,0,56,34193,10.439776223738649
170311706002,658,12,42,41,103,17,22,0,17,57,62,40,132,60,21,32,0,26537,10.186295264571648
170311707001,364,36,13,9,0,37,0,0,8,18,0,18,134,46,33,0,12,24783,10.117913213230615
170311707002,408,36,0,0,9,19,9,27,0,28,0,60,93,49,65,13,0,27134,10.208542833045254
170311707003,375,0,9,17,19,0,10,18,0,31,28,60,32,94,0,46,11,28911,10.271977424519397
170311708001,422,11,10,0,32,34,9,27,21,10,29,54,100,35,19,22,9,27250,10.21280880009139
170311708002,361,20,0,37,35,0,0,26,0,10,39,30,126,22,16,0,0,26035,10.167197065597
170311708003,633,42,0,48,38,19,38,0,48,79,40,10,144,97,10,0,20,23603,10.069129101578879
170311709001,646,0,10,63,61,28,54,29,0,10,157,58,106,40,0,0,30,24439,10.103935495918149
170311710001,468,0,53,71,0,58,0,24,46,20,25,55,43,16,57,0,0,20667,9.936293504261306
170311710002,388,0,0,16,51,9,31,13,0,77,45,10,51,29,0,34,22,27261,10.213212388363457
170311710003,370,56,10,0,0,14,65,0,13,30,21,42,66,9,27,17,0,23137,10.049188346707682
170311710004,537,53,0,13,0,72,0,0,0,0,10,208,88,7,19,46,21,32242,10.381025229435943
170311710005,543,65,98,39,0,0,17,18,21,79,68,46,9,29,36,18,0,17191,9.752141270041493
170311710006,399,13,13,0,14,0,31,36,11,31,17,0,55,18,59,82,19,40512,10.609353505503847
170311711001,437,0,0,44,9,0,12,44,11,37,82,36,36,4,89,33,0,23299,10.056165720177834
170311711002,548,64,0,4,19,38,30,9,9,11,47,123,116,16,42,20,0,20792,9.942323576321327
170311711003,414,79,0,7,43,0,9,24,21,44,44,41,45,35,4,11,7,20244,9.915613732333968
170311801001,368,17,0,28,0,0,39,50,0,12,32,89,32,15,0,54,0,26625,10.189605903011726
170311801002,279,0,0,31,0,15,19,24,0,39,13,56,48,14,0,20,0,23616,10.0696797274002
170311801003,528,28,19,0,7,15,20,35,15,40,95,43,120,57,34,0,0,18309,9.815148021212604
170311801004,335,13,0,15,30,0,29,0,0,0,28,49,28,58,29,56,0,28991,10.274740715974103
170311801005,668,97,0,63,0,14,10,0,26,21,68,62,100,76,131,0,0,26301,10.177362240256695
170311802001,367,10,47,10,23,11,11,40,26,0,51,44,56,0,29,9,0,17106,9.747184558140727
170311802002,457,44,12,81,0,23,12,39,166,26,0,14,0,19,11,10,0,11557,9.355046592975441
170311802003,404,32,11,37,0,32,47,9,49,11,35,63,21,11,0,4,42,20951,9.949941656908011
170311802004,415,0,10,37,0,6,0,48,23,11,47,67,60,29,0,37,40,29698,10.298834982456007
170311802005,212,0,11,11,26,0,11,0,0,0,39,46,42,15,0,0,11,21924,9.995337206166006
170311803001,613,115,40,102,90,9,43,25,15,19,16,0,18,110,11,0,0,21496,9.975622150295328
170311901001,796,124,87,40,63,51,77,32,33,64,46,90,26,44,12,7,0,14378,9.573454539543818
170311902001,329,29,0,35,27,0,57,49,9,0,11,35,49,28,0,0,0,15608,9.655538882302947
170311902002,507,21,0,10,54,48,22,28,31,46,52,44,101,28,22,0,0,14694,9.595194526180222
170311902003,398,9,33,15,56,11,35,11,9,30,41,36,33,47,32,0,0,14204,9.561278894062978
170311902004,396,66,30,18,0,0,71,25,51,40,20,12,35,17,0,11,0,13182,9.486607541612665
170311903001,514,9,42,48,19,50,29,53,0,7,44,106,11,39,20,37,0,23852,10.079623350242997
170311903002,572,36,31,73,58,22,10,49,17,14,76,67,68,24,16,11,0,17897,9.792388380017409
170311903003,547,48,36,105,0,35,36,51,30,0,38,53,17,63,25,0,10,20582,9.932172186396038
170311903004,356,17,45,31,0,59,0,20,10,11,25,59,16,19,44,0,0,19918,9.899379124491585
170311904001,740,12,52,20,54,0,27,51,47,30,41,206,41,60,81,4,14,19279,9.866771699599468
170311904002,1139,88,197,81,29,60,64,82,64,20,188,114,93,59,0,0,0,13989,9.546026585476431
170311904003,736,57,89,40,55,0,74,39,37,52,117,27,75,52,22,0,0,14566,9.586445324777861
170311904004,467,22,10,82,0,50,13,13,20,0,74,39,53,53,0,0,38,24259,10.096542961533052
170311905001,879,90,29,29,11,72,39,12,41,30,37,118,206,113,11,35,6,23078,10.046635061754612
170311906001,216,0,0,52,0,13,51,0,0,0,55,0,0,45,0,0,0,12426,9.42754633062364
170311906002,299,0,0,0,15,0,40,30,0,16,35,76,55,0,32,0,0,16979,9.739732565316011
170311906003,453,53,0,0,57,39,13,16,0,44,31,31,55,79,0,35,0,16603,9.717338680907787
170311906004,503,123,0,0,11,40,0,60,47,48,0,106,33,0,35,0,0,16208,9.693260226488464
170311906005,496,0,40,18,0,0,56,0,51,0,60,80,145,31,15,0,0,16140,9.68905594182394
170311906006,346,30,30,16,0,0,0,41,15,33,42,15,30,40,41,13,0,22549,10.023445998049512
170311906007,346,0,37,57,0,0,31,76,0,0,38,0,82,0,25,0,0,19214,9.863394458969683
170311907001,393,0,12,65,0,87,12,0,21,0,21,72,61,42,0,0,0,15777,9.666308462257454
170311907002,471,43,14,0,45,0,23,38,53,43,58,54,55,45,0,0,0,19361,9.871016012389166
170313805001,66,0,0,0,31,9,7,0,0,0,10,0,9,0,0,0,0,10871,9.293853972204001
170313806001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170313807001,471,65,64,89,26,0,30,13,0,0,0,126,34,9,0,15,0,15535,9.650850821827147
170313808001,71,11,0,29,0,0,0,0,0,0,9,11,0,11,0,0,0,14181,9.559658319461347
170313808002,330,40,7,24,10,0,12,0,0,21,23,21,21,88,7,56,0,33619,10.422846662320358
170313809001,259,10,29,23,0,0,0,0,9,0,23,0,49,22,49,45,0,30403,10.322296566735872
170313809002,504,36,57,23,27,28,0,27,39,33,48,59,71,0,0,19,37,39212,10.576738101381617
170313810001,184,48,17,0,7,0,9,0,27,0,0,16,31,29,0,0,0,26461,10.183427229849748
170313810002,66,8,29,0,0,0,10,0,19,0,0,0,0,0,0,0,0,13376,9.501217335324483
170313811001,136,73,0,0,0,24,0,0,0,0,10,29,0,0,0,0,0,7279,8.892748769118258
170313812001,49,0,0,0,0,0,0,20,0,0,0,0,20,0,0,9,0,28265,10.249379569109392
170313812002,701,194,56,23,51,0,98,28,21,29,102,29,39,24,7,0,0,21095,9.95679132455844
170313812003,405,83,34,10,10,61,29,0,11,11,0,0,24,65,11,38,18,34091,10.436788698817288
170313813001,55,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,32,61807,11.031771905639792
170313814001,312,24,46,33,36,15,0,27,16,14,52,0,30,0,19,0,0,10951,9.301186055275759
170313814002,194,0,22,0,14,0,15,31,0,0,32,14,51,15,0,0,0,21347,9.9686664935611
170313815001,182,0,0,60,0,0,0,0,0,0,27,0,95,0,0,0,0,21553,9.978270296979813
170313816001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170313817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170313818001,286,84,8,52,43,0,0,7,9,0,8,17,39,0,0,0,19,22074,10.002155724332829
170313818002,152,24,29,18,16,0,0,9,0,0,0,19,11,26,0,0,0,21700,9.98506753952855
170313819001,337,74,84,30,0,0,0,23,0,23,0,24,29,0,50,0,0,18877,9.845699528768733
170313819002,284,81,12,0,0,29,9,16,35,30,0,31,0,19,0,8,14,30981,10.341129392339514
170313820001,205,22,38,0,25,22,0,0,0,0,33,20,35,7,3,0,0,28399,10.25410921226176
170313820002,429,116,36,74,64,47,13,20,0,0,0,16,43,0,0,0,0,10970,9.302919553269277
170313820003,524,109,32,0,31,23,48,15,28,53,11,29,15,84,12,34,0,21959,9.996932357245992
170313901001,517,43,55,50,0,50,68,37,12,22,0,51,64,9,6,22,28,21893,9.993922230007335
170313902001,428,62,56,37,0,0,20,39,0,10,47,19,14,32,76,16,0,30974,10.340903421876119
170313902002,367,0,10,27,0,0,0,0,29,10,24,82,48,69,29,39,0,33791,10.427949773825027
170313903001,55,0,0,10,0,0,0,0,0,0,25,0,0,0,20,0,0,21358,9.969181655731491
170313903002,1306,463,201,28,183,57,50,0,29,9,70,101,40,30,0,0,45,22258,10.01045677353337
170313904001,710,178,112,20,96,31,0,12,41,0,39,84,10,19,7,29,32,21080,9.956080002655298
170313904002,916,247,142,49,58,8,58,94,9,0,67,62,50,61,11,0,0,19253,9.865422171729335
170313905001,718,76,43,39,30,51,55,63,9,0,33,11,103,85,12,63,45,61181,11.021591962782166
170313906001,453,24,24,21,21,0,103,19,58,0,21,19,48,28,42,0,25,30284,10.318374799223196
170313906002,462,34,9,8,32,19,51,0,31,3,19,9,24,27,35,34,127,64149,11.068963781457745
170313907001,2490,365,62,111,167,124,144,177,13,97,202,309,319,87,36,58,219,51182,10.843143186715016
170313907002,822,69,243,54,105,13,39,57,27,29,47,58,29,0,12,16,24,25096,10.130463749870515
170314001001,462,113,93,79,0,41,30,25,13,0,61,7,0,0,0,0,0,8353,9.030376034755907
170314001002,194,6,0,24,13,0,15,0,22,19,0,13,38,37,7,0,0,25130,10.131817630537638
170314002001,77,21,26,7,8,7,0,0,8,0,0,0,0,0,0,0,0,4888,8.494538500851432
170314003001,610,150,53,30,18,50,68,35,34,33,22,84,10,23,0,0,0,12889,9.46412951340478
170314003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170314004001,227,0,35,51,40,25,0,37,0,28,0,0,0,11,0,0,0,11475,9.347926034928745
170314004002,249,87,43,12,29,19,19,0,0,0,0,20,0,0,0,0,20,16180,9.691531190612483
170314004003,95,11,22,0,0,0,9,0,0,0,10,0,0,43,0,0,0,16442,9.707594315712079
170314004004,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,10576,9.266342562091468
170314005001,209,62,37,33,24,0,23,0,8,0,0,12,10,0,0,0,0,10984,9.304194947447806
170314005002,409,115,10,47,18,21,0,30,28,34,8,30,42,26,0,0,0,12605,9.44184883962202
170314005003,228,81,36,17,0,25,20,21,0,0,0,20,8,0,0,0,0,10363,9.245997049184217
170314006001,107,10,10,65,0,11,0,0,11,0,0,0,0,0,0,0,0,6237,8.738254576526122
170314006002,104,0,30,0,31,0,0,0,9,0,0,24,10,0,0,0,0,8140,9.004545458996587
170314007001,428,154,56,24,54,20,10,35,27,0,17,0,31,0,0,0,0,10470,9.256269303864583
170314008001,304,120,17,22,68,24,7,0,0,14,4,19,9,0,0,0,0,9267,9.134214981586691
170314008002,662,269,127,61,46,34,47,38,9,11,20,0,0,0,0,0,0,6331,8.753213480544126
170314101001,1114,47,123,182,50,86,52,11,17,25,125,96,156,0,66,41,37,38754,10.564989255260528
170314102001,633,159,37,38,44,27,15,20,8,19,43,88,33,20,0,0,82,36036,10.492273717771331
170314103001,401,84,14,7,0,10,0,6,38,0,33,23,21,21,109,16,19,59010,10.985462200051215
170314104001,227,22,0,13,0,0,0,38,0,18,21,12,19,57,0,27,0,35612,10.480437938693562
170314105001,513,73,23,51,0,16,31,20,21,60,33,19,41,39,27,40,19,33097,10.407197922816518
170314105002,637,145,47,68,22,65,82,10,11,0,18,21,67,28,31,10,12,21551,9.978177498167572
170314106001,790,34,11,31,47,14,52,56,12,23,76,72,159,55,34,47,67,71730,11.18066434912048
170314106002,235,8,0,0,57,13,31,34,0,0,9,0,0,29,8,17,29,41908,10.643232018472856
170314107001,1136,221,78,62,81,71,55,9,50,32,27,164,134,33,22,57,40,28925,10.272461552061877
170314108001,589,111,40,77,47,77,32,11,33,0,56,47,30,0,0,19,9,29850,10.303940118820748
170314108002,1057,71,35,105,94,26,57,51,53,152,80,135,124,42,0,21,11,33012,10.404626410712575
170314109001,1919,206,136,154,95,168,23,107,106,0,104,271,111,78,33,180,147,36267,10.498663515870101
170314110001,808,222,29,33,50,0,13,14,45,9,85,91,51,0,30,88,48,47690,10.77247701129227
170314110002,353,13,5,93,12,14,44,0,0,0,77,25,38,15,17,0,0,26174,10.172521830615427
170314110003,960,108,41,34,32,44,73,68,32,0,94,81,21,144,50,123,15,35802,10.485759036750137
170314111001,510,100,0,5,0,22,7,31,18,8,17,81,49,7,27,105,33,40397,10.60651080376628
170314111002,475,34,7,23,0,7,29,22,0,21,45,26,20,15,0,72,154,94254,11.453748544727995
170314112001,497,31,31,37,10,17,0,36,7,13,62,26,20,28,47,31,101,65238,11.085797400225804
170314112002,254,21,0,0,30,0,9,23,20,0,20,0,9,23,19,23,57,58824,10.982305213876058
170314113001,124,0,15,11,7,0,0,0,0,10,0,0,10,19,10,0,42,18801,9.841665338892785
170314114001,11,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15057,9.619598278323043
170314114002,115,26,19,5,0,15,0,0,0,21,0,0,0,21,8,0,0,13279,9.493939118990328
170314114003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170314201001,29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,36840,10.514339490369244
170314201002,591,102,185,22,58,35,61,24,32,23,22,0,15,0,0,12,0,12759,9.453992183921743
170314201003,145,13,14,14,0,0,0,0,0,19,0,37,26,0,0,22,0,44895,10.712081708954909
170314202001,237,66,32,10,37,10,0,13,0,0,0,22,34,0,13,0,0,17483,9.76898425919765
170314202002,447,91,86,5,26,20,0,29,0,55,19,24,47,2,27,16,0,16849,9.732046586838385
170314203001,655,59,33,61,26,105,14,31,94,0,9,25,89,29,41,28,11,23712,10.073736528095813
170314204001,807,256,103,43,23,32,51,83,34,25,35,21,55,17,29,0,0,17646,9.77826440778205
170314205001,690,183,112,21,37,69,54,46,9,45,102,0,12,0,0,0,0,12871,9.462731997649378
170314205002,462,89,92,27,28,54,27,22,20,0,11,33,43,0,0,0,16,16948,9.73790511174645
170314206001,345,108,42,11,31,55,0,21,0,0,43,23,11,0,0,0,0,11512,9.351145248567203
170314206002,444,94,70,21,105,0,0,0,0,2,35,58,0,29,0,30,0,15418,9.643290937019207
170314207001,207,44,0,46,17,8,0,10,11,0,9,33,14,0,0,15,0,19361,9.871016012389166
170314207002,128,34,0,9,18,8,31,7,0,0,0,21,0,0,0,0,0,12341,9.420682331453184
170314207003,347,85,26,0,16,26,24,41,27,37,23,8,16,18,0,0,0,14045,9.550021739538344
170314207004,217,27,0,66,29,38,8,17,0,16,0,0,0,16,0,0,0,10456,9.254931255304058
170314207005,261,78,24,9,9,0,10,0,45,0,7,17,0,25,0,37,0,19944,9.900683625203394
170314208001,345,70,56,52,9,11,0,42,0,0,32,22,19,17,15,0,0,15262,9.633121357849578
170314208002,448,127,67,20,55,0,37,22,0,10,45,7,31,9,0,18,0,10164,9.226607344440055
170314209001,399,88,55,7,0,20,8,0,0,0,11,0,112,39,51,0,8,29100,10.278493453159584
170314209002,498,53,36,56,21,20,0,16,0,8,17,114,69,80,0,8,0,22158,10.005953884080618
170314210001,470,99,136,19,10,45,10,0,0,0,0,49,72,0,30,0,0,19391,9.872564319882619
170314210002,127,0,11,0,19,0,0,0,0,0,25,23,23,0,19,7,0,29683,10.298329770340379
170314211001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170314211002,187,54,64,0,0,0,0,29,28,0,0,9,3,0,0,0,0,17321,9.75967491717028
170314211003,407,97,25,81,0,25,10,8,55,16,22,9,59,0,0,0,0,14852,9.60588981529697
170314211004,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170314212001,321,37,78,0,45,11,38,10,0,31,0,9,41,10,11,0,0,14362,9.572341108670264
170314212002,322,109,64,31,0,0,7,29,8,0,45,20,9,0,0,0,0,11853,9.3803362790795
170314301001,1498,301,132,101,269,49,93,105,52,66,167,54,58,0,19,32,0,24940,10.124228219234027
170314301002,722,187,88,50,37,11,44,16,0,29,110,30,40,33,16,31,0,18509,9.826012379256717
170314301003,1016,292,162,41,0,77,50,42,32,30,45,97,84,27,29,0,8,17238,9.754871528207344
170314301004,700,187,31,0,49,78,14,41,0,59,65,58,36,10,46,26,0,23372,10.059294003674328
170314301005,1150,194,98,56,82,63,118,27,51,53,62,65,167,48,40,14,12,22989,10.042771119638514
170314302001,296,13,12,0,0,92,31,0,26,15,15,0,0,44,0,0,48,36650,10.509168707314798
170314302002,421,74,12,0,45,25,49,29,39,0,0,51,20,0,0,20,57,84817,11.348251273386342
170314302003,426,160,131,10,36,12,12,10,12,12,21,10,0,0,0,0,0,11299,9.332469505209247
170314302004,512,147,32,42,46,0,95,11,12,0,31,0,47,49,0,0,0,17375,9.762787670432992
170314302005,871,228,159,28,68,13,60,42,29,0,129,54,37,12,0,12,0,16828,9.730799444710412
170314303001,471,73,18,98,17,20,52,30,41,20,8,29,16,39,10,0,0,18216,9.810055607743575
170314303002,253,84,10,4,17,10,0,22,20,10,16,21,0,39,0,0,0,17656,9.778830947936573
170314303003,154,10,33,7,46,0,20,0,9,0,19,0,10,0,0,0,0,7396,8.908694592507015
170314304001,272,21,22,12,0,0,29,0,22,0,63,79,0,14,10,0,0,12836,9.460009002229748
170314304002,273,61,32,10,0,11,33,11,0,0,0,11,77,0,20,7,0,19868,9.896865676227241
170314304003,245,89,0,4,22,14,23,31,12,8,0,0,24,18,0,0,0,11558,9.355133116877724
170314304004,117,52,32,0,0,0,0,0,20,0,0,13,0,0,0,0,0,13035,9.475393326367602
170314305001,802,261,128,13,97,19,35,81,41,10,68,36,0,13,0,0,0,14206,9.561419689557756
